H,V,C,x,y,Y
10P,3,30,0.335,0.081,6.55
10P,3,32,0.335,0.072,6.55
10P,3,34,0.335,0.063,6.55
10P,4,2,0.3162,0.2902,12
10P,4,4,0.321,0.2686,12
10P,4,6,0.3248,0.2493,12
10P,4,8,0.328,0.2318,12
10P,4,10,0.3306,0.2162,12
10P,4,12,0.3331,0.2014,12
10P,4,14,0.3351,0.1875,12
10P,4,16,0.337,0.1756,12
10P,4,18,0.3386,0.1626,12
10P,4,20,0.34,0.15,12
10P,4,22,0.3411,0.1424,12
10P,4,24,0.3421,0.1337,12
10P,4,26,0.3428,0.1248,12
10P,4,28,0.3432,0.1172,12
10P,4,30,0.344,0.108,12
10P,4,32,0.345,0.1,12
10P,4,34,0.346,0.093,12
10P,4,36,0.346,0.085,12
10P,4,38,0.347,0.078,12
10P,5,2,0.3148,0.2986,19.77
10P,5,4,0.3198,0.2807,19.77
10P,5,6,0.3243,0.263,19.77
10P,5,8,0.328,0.2464,19.77
10P,5,10,0.3308,0.2328,19.77
10P,5,12,0.3335,0.2187,19.77
10P,5,14,0.336,0.2066,19.77
10P,5,16,0.3382,0.1951,19.77
10P,5,18,0.3401,0.184,19.77
10P,5,20,0.3422,0.1735,19.77
10P,5,22,0.3437,0.1644,19.77
10P,5,24,0.345,0.1555,19.77
10P,5,26,0.3468,0.146,19.77
10P,5,28,0.3478,0.1388,19.77
10P,5,30,0.349,0.1308,19.77
10P,5,32,0.35,0.124,19.77
10P,5,34,0.351,0.115,19.77
10P,5,36,0.352,0.107,19.77
10P,5,38,0.353,0.102,19.77
10P,5,40,0.354,0.096,19.77
10P,6,2,0.3146,0.3018,30.03
10P,6,4,0.3181,0.2871,30.03
10P,6,6,0.3226,0.2716,30.03
10P,6,8,0.3259,0.2584,30.03
10P,6,10,0.3293,0.245,30.03
10P,6,12,0.3321,0.2329,30.03
10P,6,14,0.3349,0.2203,30.03
10P,6,16,0.337,0.2095,30.03
10P,6,18,0.3388,0.1995,30.03
10P,6,20,0.3409,0.1882,30.03
10P,6,22,0.3426,0.1785,30.03
10P,6,24,0.3441,0.1698,30.03
10P,6,26,0.3457,0.1604,30.03
10P,6,28,0.347,0.151,30.03
10P,6,30,0.349,0.144,30.03
10P,6,32,0.35,0.136,30.03
10P,6,34,0.351,0.129,30.03
10P,6,36,0.352,0.123,30.03
10P,7,2,0.3138,0.3054,43.06
10P,7,4,0.3181,0.292,43.06
10P,7,6,0.3221,0.2786,43.06
10P,7,8,0.3256,0.2654,43.06
10P,7,10,0.3288,0.2531,43.06
10P,7,12,0.3314,0.2423,43.06
10P,7,14,0.3341,0.2308,43.06
10P,7,16,0.3368,0.2192,43.06
10P,7,18,0.3391,0.2088,43.06
10P,7,20,0.341,0.1988,43.06
10P,7,22,0.343,0.1883,43.06
10P,7,24,0.344,0.179,43.06
10P,7,26,0.344,0.17,43.06
10P,7,28,0.345,0.162,43.06
10P,7,30,0.346,0.154,43.06
10P,8,2,0.3131,0.3084,59.1
10P,8,4,0.3175,0.2955,59.1
10P,8,6,0.3213,0.2829,59.1
10P,8,8,0.325,0.27,59.1
10P,8,10,0.3282,0.2582,59.1
10P,8,12,0.3312,0.247,59.1
10P,8,14,0.3342,0.2349,59.1
10P,8,16,0.337,0.225,59.1
10P,8,18,0.339,0.217,59.1
10P,8,20,0.341,0.207,59.1
10P,8,22,0.344,0.196,59.1
10P,8,24,0.346,0.186,59.1
10P,8,26,0.348,0.176,59.1
10P,9,2,0.3128,0.3094,78.66
10P,9,4,0.3176,0.2966,78.66
10P,9,6,0.3218,0.2845,78.66
10P,9,8,0.326,0.27,78.66
10P,9,10,0.33,0.257,78.66
10P,9,12,0.334,0.246,78.66
10P,9,14,0.336,0.235,78.66
10P,9,16,0.339,0.224,78.66
10P,10,2,0.313,0.309,102.57
10P,10,4,0.317,0.297,102.57
10P,10,6,0.321,0.284,102.57
10P,10,8,0.326,0.273,102.57
10P,10,10,0.328,0.264,102.57
